status,function,function_new,Month,APP
o,oGT Old,oGTa,May 2019,1.0
o,oGE,oGTa,May 2019,16.0
o,oGV,oGV,May 2019,55.0
o,oGTa,oGTa,May 2019,79.0
o,oGTe,oGTe,May 2019,1.0
i,iGV,iGV,May 2019,6.0
i,iGT Old,iGTa,May 2019,4.0
i,iGE,iGTa,May 2019,7.0
i,iGV,iGV,May 2019,0.0
i,iGTa,iGTa,May 2019,0.0
i,iGTe,iGTe,May 2019,0.0
total,Total,Total,May 2019,749.0
total,Total,Total,May 2019,120.0
accepted,Total,Total,May 2019,62.0
total,Total,Total,May 2019,51.0
total,Total,Total,May 2019,17.0
realized,Total,Total,May 2019,0.0
total,Total,Total,May 2019,22.0
total,Total,Total,May 2019,20.0
matched,oGE,oGTa,June 2019,0.0
realized,Old iGT,iGTa,June 2019,0.0
realized,Old iGV,iGV,June 2019,52.0
matched,oGTe,oGTe,June 2019,0.0
matched,oGTa,oGTa,June 2019,0.0
matched,oGV,oGV,June 2019,0.0
realized,iGTa,iGTa,June 2019,0.0
realized,iGV,iGV,June 2019,0.0
realized,iGTe,iGTe,June 2019,0.0
an,oGTe,oGTe,June 2019,0.0
matched,Old oGT,oGTa,June 2019,3.0
an,oGTa,oGTa,June 2019,0.0
matched,Old oGV,oGV,June 2019,32.0
an,oGV,oGV,June 2019,0.0
realized,iGE,iGTa,June 2019,0.0
an,iGV,iGV,June 2019,0.0
an,iGE,iGTa,June 2019,4.0
an,iGTa,iGTa,June 2019,0.0
an,iGTe,iGTe,June 2019,0.0
an,Old iGT,iGTa,June 2019,3.0
approved,Old iGV,iGV,June 2019,24.0
an,Old iGV,iGV,June 2019,25.0
finished,iGTa,iGTa,June 2019,0.0
finished,iGV,iGV,June 2019,0.0
finished,iGTe,iGTe,June 2019,0.0
realized,oGTe,oGTe,June 2019,0.0
matched,iGTe,iGTe,June 2019,0.0
realized,oGTa,oGTa,June 2019,0.0
matched,iGTa,iGTa,June 2019,0.0
realized,oGV,oGV,June 2019,0.0
matched,iGV,iGV,June 2019,0.0
realized,oGE,oGTa,June 2019,0.0
matched,iGE,iGTa,June 2019,4.0
realized,Old oGT,oGTa,June 2019,1.0
matched,Old iGT,iGTa,June 2019,6.0
realized,Old oGV,oGV,June 2019,13.0
matched,Old iGV,iGV,June 2019,51.0
an,oGE,oGTa,June 2019,0.0
approved,Old oGT,oGTa,June 2019,1.0
approved,Old oGV,oGV,June 2019,17.0
an,Old oGT,oGTa,June 2019,2.0
approved,oGV,oGV,June 2019,0.0
an,Old oGV,oGV,June 2019,26.0
approved,oGE,oGTa,June 2019,0.0
completed,Old iGV,iGV,June 2019,8.0
applied,Old oGV,oGV,June 2019,67.0
completed,iGTa,iGTa,June 2019,0.0
completed,iGTe,iGTe,June 2019,0.0
completed,oGE,oGTa,June 2019,0.0
approved,oGTe,oGTe,June 2019,0.0
completed,iGV,iGV,June 2019,0.0
completed,oGV,oGV,June 2019,0.0
approved,oGTa,oGTa,June 2019,0.0
completed,oGTa,oGTa,June 2019,0.0
completed,oGTe,oGTe,June 2019,0.0
completed,iGE,iGTa,June 2019,0.0
completed,Old iGT,iGTa,June 2019,0.0
completed,Old oGV,oGV,June 2019,4.0
completed,Old oGT,oGTa,June 2019,0.0
finished,iGE,iGTa,June 2019,1.0
applied,iGTa,iGTa,June 2019,0.0
applied,iGTe,iGTe,June 2019,0.0
finished,Old iGT,iGTa,June 2019,1.0
finished,Old iGV,iGV,June 2019,10.0
approved,Old iGT,iGTa,June 2019,2.0
applied,iGE,iGTa,June 2019,130.0
approved,iGE,iGTa,June 2019,3.0
applied,iGV,iGV,June 2019,0.0
approved,iGV,iGV,June 2019,0.0
applied,Old iGV,iGV,June 2019,222.0
approved,iGTe,iGTe,June 2019,0.0
applied,Old iGT,iGTa,June 2019,266.0
approved,iGTa,iGTa,June 2019,0.0
remote,oGTe,oGTe,June 2019,0.0
remote,oGTa,oGTa,June 2019,0.0
remote,iGTe,iGTe,June 2019,0.0
remote,Old oGV,oGV,June 2019,0.0
remote,iGTa,iGTa,June 2019,0.0
remote,iGV,iGV,June 2019,0.0
finished,oGTe,oGTe,June 2019,0.0
remote,Old oGT,oGTa,June 2019,0.0
finished,oGTa,oGTa,June 2019,0.0
remote,oGE,oGTa,June 2019,0.0
finished,oGV,oGV,June 2019,0.0
remote,oGV,oGV,June 2019,0.0
finished,oGE,oGTa,June 2019,0.0
remote,Old iGV,iGV,June 2019,0.0
applied,Old oGT,oGTa,June 2019,51.0
finished,Old oGT,oGTa,June 2019,2.0
finished,Old oGV,oGV,June 2019,6.0
applied,oGE,oGTa,June 2019,9.0
remote,iGE,iGTa,June 2019,0.0
applied,oGV,oGV,June 2019,0.0
applied,oGTa,oGTa,June 2019,0.0
remote,Old iGT,iGTa,June 2019,0.0
applied,oGTe,oGTe,June 2019,0.0
o,oGV,oGV,June 2019,0.0
o,oGT Old,oGTa,June 2019,0.0
o,oGE,oGTa,June 2019,5.0
o,oGV,oGV,June 2019,62.0
o,oGTa,oGTa,June 2019,30.0
o,oGTe,oGTe,June 2019,0.0
i,iGV,iGV,June 2019,4.0
i,iGT Old,iGTa,June 2019,1.0
i,iGE,iGTa,June 2019,1.0
i,iGV,iGV,June 2019,0.0
i,iGTa,iGTa,June 2019,0.0
i,iGTe,iGTe,June 2019,0.0
total,Total,Total,June 2019,745.0
total,Total,Total,June 2019,96.0
accepted,Total,Total,June 2019,60.0
total,Total,Total,June 2019,47.0
total,Total,Total,June 2019,66.0
realized,Total,Total,June 2019,0.0
total,Total,Total,June 2019,20.0
total,Total,Total,June 2019,12.0
matched,oGE,oGTa,July 2019,0.0
realized,Old iGT,iGTa,July 2019,2.0
realized,Old iGV,iGV,July 2019,123.0
matched,oGTe,oGTe,July 2019,0.0
matched,oGTa,oGTa,July 2019,0.0
matched,oGV,oGV,July 2019,0.0
realized,iGTa,iGTa,July 2019,0.0
realized,iGV,iGV,July 2019,0.0
realized,iGTe,iGTe,July 2019,0.0
an,oGTe,oGTe,July 2019,0.0
matched,Old oGT,oGTa,July 2019,0.0
an,oGTa,oGTa,July 2019,0.0
matched,Old oGV,oGV,July 2019,38.0
an,oGV,oGV,July 2019,0.0
realized,iGE,iGTa,July 2019,3.0
an,iGV,iGV,July 2019,0.0
an,iGE,iGTa,July 2019,4.0
an,iGTa,iGTa,July 2019,0.0
an,iGTe,iGTe,July 2019,0.0
an,Old iGT,iGTa,July 2019,0.0
approved,Old iGV,iGV,July 2019,19.0
an,Old iGV,iGV,July 2019,23.0
finished,iGTa,iGTa,July 2019,0.0
finished,iGV,iGV,July 2019,0.0
finished,iGTe,iGTe,July 2019,0.0
realized,oGTe,oGTe,July 2019,0.0
matched,iGTe,iGTe,July 2019,0.0
realized,oGTa,oGTa,July 2019,0.0
matched,iGTa,iGTa,July 2019,0.0
realized,oGV,oGV,July 2019,0.0
matched,iGV,iGV,July 2019,0.0
realized,oGE,oGTa,July 2019,0.0
matched,iGE,iGTa,July 2019,9.0
realized,Old oGT,oGTa,July 2019,8.0
matched,Old iGT,iGTa,July 2019,2.0
realized,Old oGV,oGV,July 2019,19.0
matched,Old iGV,iGV,July 2019,67.0
an,oGE,oGTa,July 2019,0.0
approved,Old oGT,oGTa,July 2019,1.0
approved,Old oGV,oGV,July 2019,33.0
an,Old oGT,oGTa,July 2019,0.0
approved,oGV,oGV,July 2019,0.0
an,Old oGV,oGV,July 2019,33.0
approved,oGE,oGTa,July 2019,0.0
completed,Old iGV,iGV,July 2019,29.0
applied,Old oGV,oGV,July 2019,72.0
completed,iGTa,iGTa,July 2019,0.0
completed,iGTe,iGTe,July 2019,0.0
completed,oGE,oGTa,July 2019,0.0
approved,oGTe,oGTe,July 2019,0.0
completed,iGV,iGV,July 2019,0.0
completed,oGV,oGV,July 2019,0.0
approved,oGTa,oGTa,July 2019,0.0
completed,oGTa,oGTa,July 2019,0.0
completed,oGTe,oGTe,July 2019,0.0
completed,iGE,iGTa,July 2019,0.0
completed,Old iGT,iGTa,July 2019,0.0
completed,Old oGV,oGV,July 2019,5.0
completed,Old oGT,oGTa,July 2019,1.0
finished,iGE,iGTa,July 2019,0.0
applied,iGTa,iGTa,July 2019,0.0
applied,iGTe,iGTe,July 2019,0.0
finished,Old iGT,iGTa,July 2019,1.0
finished,Old iGV,iGV,July 2019,40.0
approved,Old iGT,iGTa,July 2019,0.0
applied,iGE,iGTa,July 2019,95.0
approved,iGE,iGTa,July 2019,4.0
applied,iGV,iGV,July 2019,0.0
approved,iGV,iGV,July 2019,0.0
applied,Old iGV,iGV,July 2019,250.0
approved,iGTe,iGTe,July 2019,0.0
applied,Old iGT,iGTa,July 2019,316.0
approved,iGTa,iGTa,July 2019,0.0
remote,oGTe,oGTe,July 2019,0.0
remote,oGTa,oGTa,July 2019,0.0
remote,iGTe,iGTe,July 2019,0.0
remote,Old oGV,oGV,July 2019,0.0
remote,iGTa,iGTa,July 2019,0.0
remote,iGV,iGV,July 2019,0.0
finished,oGTe,oGTe,July 2019,0.0
remote,Old oGT,oGTa,July 2019,0.0
finished,oGTa,oGTa,July 2019,0.0
remote,oGE,oGTa,July 2019,0.0
finished,oGV,oGV,July 2019,0.0
remote,oGV,oGV,July 2019,0.0
finished,oGE,oGTa,July 2019,0.0
remote,Old iGV,iGV,July 2019,0.0
applied,Old oGT,oGTa,July 2019,47.0
finished,Old oGT,oGTa,July 2019,2.0
finished,Old oGV,oGV,July 2019,6.0
applied,oGE,oGTa,July 2019,9.0
remote,iGE,iGTa,July 2019,0.0
applied,oGV,oGV,July 2019,0.0
applied,oGTa,oGTa,July 2019,0.0
remote,Old iGT,iGTa,July 2019,0.0
applied,oGTe,oGTe,July 2019,0.0
o,oGV,oGV,July 2019,0.0
o,oGT Old,oGTa,July 2019,0.0
o,oGE,oGTa,July 2019,7.0
o,oGV,oGV,July 2019,70.0
o,oGTa,oGTa,July 2019,41.0
o,oGTe,oGTe,July 2019,0.0
i,iGV,iGV,July 2019,2.0
i,iGT Old,iGTa,July 2019,8.0
i,iGE,iGTa,July 2019,1.0
i,iGV,iGV,July 2019,0.0
i,iGTa,iGTa,July 2019,0.0
i,iGTe,iGTe,July 2019,0.0
total,Total,Total,July 2019,789.0
total,Total,Total,July 2019,116.0
accepted,Total,Total,July 2019,60.0
total,Total,Total,July 2019,57.0
total,Total,Total,July 2019,155.0
realized,Total,Total,July 2019,0.0
total,Total,Total,July 2019,49.0
total,Total,Total,July 2019,35.0
matched,oGE,oGTa,August 2019,1.0
realized,Old iGT,iGTa,August 2019,0.0
realized,Old iGV,iGV,August 2019,25.0
matched,oGTe,oGTe,August 2019,0.0
matched,oGTa,oGTa,August 2019,0.0
matched,oGV,oGV,August 2019,0.0
realized,iGTa,iGTa,August 2019,0.0
realized,iGV,iGV,August 2019,0.0
realized,iGTe,iGTe,August 2019,0.0
an,oGTe,oGTe,August 2019,0.0
matched,Old oGT,oGTa,August 2019,5.0
an,oGTa,oGTa,August 2019,0.0
matched,Old oGV,oGV,August 2019,29.0
an,oGV,oGV,August 2019,0.0
realized,iGE,iGTa,August 2019,1.0
an,iGV,iGV,August 2019,0.0
an,iGE,iGTa,August 2019,0.0
an,iGTa,iGTa,August 2019,0.0
an,iGTe,iGTe,August 2019,0.0
an,Old iGT,iGTa,August 2019,4.0
approved,Old iGV,iGV,August 2019,18.0
an,Old iGV,iGV,August 2019,17.0
finished,iGTa,iGTa,August 2019,0.0
finished,iGV,iGV,August 2019,0.0
finished,iGTe,iGTe,August 2019,0.0
realized,oGTe,oGTe,August 2019,0.0
matched,iGTe,iGTe,August 2019,0.0
realized,oGTa,oGTa,August 2019,0.0
matched,iGTa,iGTa,August 2019,0.0
realized,oGV,oGV,August 2019,0.0
matched,iGV,iGV,August 2019,0.0
realized,oGE,oGTa,August 2019,0.0
matched,iGE,iGTa,August 2019,0.0
realized,Old oGT,oGTa,August 2019,0.0
matched,Old iGT,iGTa,August 2019,5.0
realized,Old oGV,oGV,August 2019,8.0
matched,Old iGV,iGV,August 2019,47.0
an,oGE,oGTa,August 2019,1.0
approved,Old oGT,oGTa,August 2019,4.0
approved,Old oGV,oGV,August 2019,14.0
an,Old oGT,oGTa,August 2019,4.0
approved,oGV,oGV,August 2019,0.0
an,Old oGV,oGV,August 2019,19.0
approved,oGE,oGTa,August 2019,1.0
completed,Old iGV,iGV,August 2019,71.0
applied,Old oGV,oGV,August 2019,43.0
completed,iGTa,iGTa,August 2019,0.0
completed,iGTe,iGTe,August 2019,0.0
completed,oGE,oGTa,August 2019,0.0
approved,oGTe,oGTe,August 2019,0.0
completed,iGV,iGV,August 2019,0.0
completed,oGV,oGV,August 2019,0.0
approved,oGTa,oGTa,August 2019,0.0
completed,oGTa,oGTa,August 2019,0.0
completed,oGTe,oGTe,August 2019,0.0
completed,iGE,iGTa,August 2019,0.0
completed,Old iGT,iGTa,August 2019,0.0
completed,Old oGV,oGV,August 2019,19.0
completed,Old oGT,oGTa,August 2019,3.0
finished,iGE,iGTa,August 2019,0.0
applied,iGTa,iGTa,August 2019,0.0
applied,iGTe,iGTe,August 2019,0.0
finished,Old iGT,iGTa,August 2019,1.0
finished,Old iGV,iGV,August 2019,108.0
approved,Old iGT,iGTa,August 2019,4.0
applied,iGE,iGTa,August 2019,84.0
approved,iGE,iGTa,August 2019,0.0
applied,iGV,iGV,August 2019,0.0
approved,iGV,iGV,August 2019,0.0
applied,Old iGV,iGV,August 2019,138.0
approved,iGTe,iGTe,August 2019,0.0
applied,Old iGT,iGTa,August 2019,334.0
approved,iGTa,iGTa,August 2019,0.0
remote,oGTe,oGTe,August 2019,0.0
remote,oGTa,oGTa,August 2019,0.0
remote,iGTe,iGTe,August 2019,0.0
remote,Old oGV,oGV,August 2019,0.0
remote,iGTa,iGTa,August 2019,0.0
remote,iGV,iGV,August 2019,0.0
finished,oGTe,oGTe,August 2019,0.0
remote,Old oGT,oGTa,August 2019,0.0
finished,oGTa,oGTa,August 2019,0.0
remote,oGE,oGTa,August 2019,0.0
finished,oGV,oGV,August 2019,0.0
remote,oGV,oGV,August 2019,0.0
finished,oGE,oGTa,August 2019,0.0
remote,Old iGV,iGV,August 2019,0.0
applied,Old oGT,oGTa,August 2019,52.0
finished,Old oGT,oGTa,August 2019,3.0
finished,Old oGV,oGV,August 2019,24.0
applied,oGE,oGTa,August 2019,12.0
remote,iGE,iGTa,August 2019,0.0
applied,oGV,oGV,August 2019,0.0
applied,oGTa,oGTa,August 2019,0.0
remote,Old iGT,iGTa,August 2019,0.0
applied,oGTe,oGTe,August 2019,0.0
o,oGV,oGV,August 2019,0.0
o,oGT Old,oGTa,August 2019,0.0
o,oGE,oGTa,August 2019,14.0
o,oGV,oGV,August 2019,70.0
o,oGTa,oGTa,August 2019,47.0
o,oGTe,oGTe,August 2019,2.0
i,iGV,iGV,August 2019,6.0
i,iGT Old,iGTa,August 2019,4.0
i,iGE,iGTa,August 2019,0.0
i,iGV,iGV,August 2019,0.0
i,iGTa,iGTa,August 2019,0.0
i,iGTe,iGTe,August 2019,0.0
total,Total,Total,August 2019,663.0
total,Total,Total,August 2019,87.0
accepted,Total,Total,August 2019,45.0
total,Total,Total,August 2019,41.0
total,Total,Total,August 2019,34.0
realized,Total,Total,August 2019,0.0
total,Total,Total,August 2019,136.0
total,Total,Total,August 2019,93.0
matched,oGE,oGTa,September 2019,5.0
realized,Old iGT,iGTa,September 2019,0.0
realized,Old iGV,iGV,September 2019,7.0
matched,oGTe,oGTe,September 2019,0.0
matched,oGTa,oGTa,September 2019,0.0
matched,oGV,oGV,September 2019,0.0
realized,iGTa,iGTa,September 2019,0.0
realized,iGV,iGV,September 2019,0.0
realized,iGTe,iGTe,September 2019,0.0
an,oGTe,oGTe,September 2019,0.0
matched,Old oGT,oGTa,September 2019,1.0
an,oGTa,oGTa,September 2019,0.0
matched,Old oGV,oGV,September 2019,38.0
an,oGV,oGV,September 2019,0.0
realized,iGE,iGTa,September 2019,1.0
an,iGV,iGV,September 2019,0.0
an,iGE,iGTa,September 2019,1.0
an,iGTa,iGTa,September 2019,0.0
an,iGTe,iGTe,September 2019,0.0
an,Old iGT,iGTa,September 2019,2.0
approved,Old iGV,iGV,September 2019,31.0
an,Old iGV,iGV,September 2019,51.0
finished,iGTa,iGTa,September 2019,0.0
finished,iGV,iGV,September 2019,0.0
finished,iGTe,iGTe,September 2019,0.0
realized,oGTe,oGTe,September 2019,0.0
matched,iGTe,iGTe,September 2019,0.0
realized,oGTa,oGTa,September 2019,0.0
matched,iGTa,iGTa,September 2019,0.0
realized,oGV,oGV,September 2019,0.0
matched,iGV,iGV,September 2019,0.0
realized,oGE,oGTa,September 2019,0.0
matched,iGE,iGTa,September 2019,1.0
realized,Old oGT,oGTa,September 2019,2.0
matched,Old iGT,iGTa,September 2019,6.0
realized,Old oGV,oGV,September 2019,20.0
matched,Old iGV,iGV,September 2019,96.0
an,oGE,oGTa,September 2019,2.0
approved,Old oGT,oGTa,September 2019,1.0
approved,Old oGV,oGV,September 2019,14.0
an,Old oGT,oGTa,September 2019,1.0
approved,oGV,oGV,September 2019,0.0
an,Old oGV,oGV,September 2019,27.0
approved,oGE,oGTa,September 2019,2.0
completed,Old iGV,iGV,September 2019,37.0
applied,Old oGV,oGV,September 2019,76.0
completed,iGTa,iGTa,September 2019,0.0
completed,iGTe,iGTe,September 2019,0.0
completed,oGE,oGTa,September 2019,0.0
approved,oGTe,oGTe,September 2019,0.0
completed,iGV,iGV,September 2019,0.0
completed,oGV,oGV,September 2019,0.0
approved,oGTa,oGTa,September 2019,0.0
completed,oGTa,oGTa,September 2019,0.0
completed,oGTe,oGTe,September 2019,0.0
completed,iGE,iGTa,September 2019,1.0
completed,Old iGT,iGTa,September 2019,1.0
completed,Old oGV,oGV,September 2019,8.0
completed,Old oGT,oGTa,September 2019,0.0
finished,iGE,iGTa,September 2019,2.0
applied,iGTa,iGTa,September 2019,0.0
applied,iGTe,iGTe,September 2019,0.0
finished,Old iGT,iGTa,September 2019,2.0
finished,Old iGV,iGV,September 2019,50.0
approved,Old iGT,iGTa,September 2019,0.0
applied,iGE,iGTa,September 2019,87.0
approved,iGE,iGTa,September 2019,1.0
applied,iGV,iGV,September 2019,0.0
approved,iGV,iGV,September 2019,0.0
applied,Old iGV,iGV,September 2019,183.0
approved,iGTe,iGTe,September 2019,0.0
applied,Old iGT,iGTa,September 2019,399.0
approved,iGTa,iGTa,September 2019,0.0
remote,oGTe,oGTe,September 2019,0.0
remote,oGTa,oGTa,September 2019,0.0
remote,iGTe,iGTe,September 2019,0.0
remote,Old oGV,oGV,September 2019,0.0
remote,iGTa,iGTa,September 2019,0.0
remote,iGV,iGV,September 2019,0.0
finished,oGTe,oGTe,September 2019,0.0
remote,Old oGT,oGTa,September 2019,0.0
finished,oGTa,oGTa,September 2019,0.0
remote,oGE,oGTa,September 2019,0.0
finished,oGV,oGV,September 2019,0.0
remote,oGV,oGV,September 2019,0.0
finished,oGE,oGTa,September 2019,0.0
remote,Old iGV,iGV,September 2019,0.0
applied,Old oGT,oGTa,September 2019,54.0
finished,Old oGT,oGTa,September 2019,0.0
finished,Old oGV,oGV,September 2019,9.0
applied,oGE,oGTa,September 2019,12.0
remote,iGE,iGTa,September 2019,0.0
applied,oGV,oGV,September 2019,0.0
applied,oGTa,oGTa,September 2019,0.0
remote,Old iGT,iGTa,September 2019,0.0
applied,oGTe,oGTe,September 2019,0.0
o,oGV,oGV,September 2019,1.0
o,oGT Old,oGTa,September 2019,0.0
o,oGE,oGTa,September 2019,17.0
o,oGV,oGV,September 2019,116.0
o,oGTa,oGTa,September 2019,65.0
o,oGTe,oGTe,September 2019,2.0
i,iGV,iGV,September 2019,62.0
i,iGT Old,iGTa,September 2019,7.0
i,iGE,iGTa,September 2019,1.0
i,iGV,iGV,September 2019,0.0
i,iGTa,iGTa,September 2019,0.0
i,iGTe,iGTe,September 2019,0.0
total,Total,Total,September 2019,811.0
total,Total,Total,September 2019,147.0
accepted,Total,Total,September 2019,84.0
total,Total,Total,September 2019,49.0
total,Total,Total,September 2019,30.0
realized,Total,Total,September 2019,0.0
total,Total,Total,September 2019,63.0
total,Total,Total,September 2019,47.0
matched,oGE,oGTa,October 2019,4.0
realized,Old iGT,iGTa,October 2019,4.0
realized,Old iGV,iGV,October 2019,9.0
matched,oGTe,oGTe,October 2019,0.0
matched,oGTa,oGTa,October 2019,0.0
matched,oGV,oGV,October 2019,0.0
realized,iGTa,iGTa,October 2019,0.0
realized,iGV,iGV,October 2019,0.0
realized,iGTe,iGTe,October 2019,0.0
an,oGTe,oGTe,October 2019,0.0
matched,Old oGT,oGTa,October 2019,5.0
an,oGTa,oGTa,October 2019,0.0
matched,Old oGV,oGV,October 2019,48.0
an,oGV,oGV,October 2019,0.0
realized,iGE,iGTa,October 2019,1.0
an,iGV,iGV,October 2019,0.0
an,iGE,iGTa,October 2019,0.0
an,iGTa,iGTa,October 2019,0.0
an,iGTe,iGTe,October 2019,0.0
an,Old iGT,iGTa,October 2019,4.0
approved,Old iGV,iGV,October 2019,33.0
an,Old iGV,iGV,October 2019,47.0
finished,iGTa,iGTa,October 2019,0.0
finished,iGV,iGV,October 2019,0.0
finished,iGTe,iGTe,October 2019,0.0
realized,oGTe,oGTe,October 2019,0.0
matched,iGTe,iGTe,October 2019,0.0
realized,oGTa,oGTa,October 2019,0.0
matched,iGTa,iGTa,October 2019,0.0
realized,oGV,oGV,October 2019,0.0
matched,iGV,iGV,October 2019,0.0
realized,oGE,oGTa,October 2019,2.0
matched,iGE,iGTa,October 2019,1.0
realized,Old oGT,oGTa,October 2019,1.0
matched,Old iGT,iGTa,October 2019,7.0
realized,Old oGV,oGV,October 2019,19.0
matched,Old iGV,iGV,October 2019,119.0
an,oGE,oGTa,October 2019,3.0
approved,Old oGT,oGTa,October 2019,1.0
approved,Old oGV,oGV,October 2019,19.0
an,Old oGT,oGTa,October 2019,2.0
approved,oGV,oGV,October 2019,0.0
an,Old oGV,oGV,October 2019,31.0
approved,oGE,oGTa,October 2019,2.0
completed,Old iGV,iGV,October 2019,8.0
applied,Old oGV,oGV,October 2019,94.0
completed,iGTa,iGTa,October 2019,0.0
completed,iGTe,iGTe,October 2019,0.0
completed,oGE,oGTa,October 2019,0.0
approved,oGTe,oGTe,October 2019,0.0
completed,iGV,iGV,October 2019,0.0
completed,oGV,oGV,October 2019,0.0
approved,oGTa,oGTa,October 2019,0.0
completed,oGTa,oGTa,October 2019,0.0
completed,oGTe,oGTe,October 2019,0.0
completed,iGE,iGTa,October 2019,2.0
completed,Old iGT,iGTa,October 2019,1.0
completed,Old oGV,oGV,October 2019,19.0
completed,Old oGT,oGTa,October 2019,4.0
finished,iGE,iGTa,October 2019,3.0
applied,iGTa,iGTa,October 2019,0.0
applied,iGTe,iGTe,October 2019,0.0
finished,Old iGT,iGTa,October 2019,1.0
finished,Old iGV,iGV,October 2019,9.0
approved,Old iGT,iGTa,October 2019,4.0
applied,iGE,iGTa,October 2019,68.0
approved,iGE,iGTa,October 2019,0.0
applied,iGV,iGV,October 2019,0.0
approved,iGV,iGV,October 2019,0.0
applied,Old iGV,iGV,October 2019,235.0
approved,iGTe,iGTe,October 2019,0.0
applied,Old iGT,iGTa,October 2019,382.0
approved,iGTa,iGTa,October 2019,0.0
remote,oGTe,oGTe,October 2019,0.0
remote,oGTa,oGTa,October 2019,0.0
remote,iGTe,iGTe,October 2019,0.0
remote,Old oGV,oGV,October 2019,0.0
remote,iGTa,iGTa,October 2019,0.0
remote,iGV,iGV,October 2019,0.0
finished,oGTe,oGTe,October 2019,0.0
remote,Old oGT,oGTa,October 2019,0.0
finished,oGTa,oGTa,October 2019,0.0
remote,oGE,oGTa,October 2019,0.0
finished,oGV,oGV,October 2019,0.0
remote,oGV,oGV,October 2019,0.0
finished,oGE,oGTa,October 2019,0.0
remote,Old iGV,iGV,October 2019,0.0
applied,Old oGT,oGTa,October 2019,62.0
finished,Old oGT,oGTa,October 2019,5.0
finished,Old oGV,oGV,October 2019,20.0
applied,oGE,oGTa,October 2019,14.0
remote,iGE,iGTa,October 2019,0.0
applied,oGV,oGV,October 2019,0.0
applied,oGTa,oGTa,October 2019,0.0
remote,Old iGT,iGTa,October 2019,0.0
applied,oGTe,oGTe,October 2019,0.0
o,oGV,oGV,October 2019,2.0
o,oGT Old,oGTa,October 2019,0.0
o,oGE,oGTa,October 2019,21.0
o,oGV,oGV,October 2019,98.0
o,oGTa,oGTa,October 2019,69.0
o,oGTe,oGTe,October 2019,3.0
i,iGV,iGV,October 2019,36.0
i,iGT Old,iGTa,October 2019,6.0
i,iGE,iGTa,October 2019,0.0
i,iGV,iGV,October 2019,0.0
i,iGTa,iGTa,October 2019,0.0
i,iGTe,iGTe,October 2019,0.0
total,Total,Total,October 2019,855.0
total,Total,Total,October 2019,184.0
accepted,Total,Total,October 2019,87.0
total,Total,Total,October 2019,59.0
total,Total,Total,October 2019,36.0
realized,Total,Total,October 2019,0.0
total,Total,Total,October 2019,38.0
total,Total,Total,October 2019,34.0
matched,oGE,oGTa,November 2019,2.0
realized,Old iGT,iGTa,November 2019,4.0
realized,Old iGV,iGV,November 2019,3.0
matched,oGTe,oGTe,November 2019,0.0
matched,oGTa,oGTa,November 2019,0.0
matched,oGV,oGV,November 2019,0.0
realized,iGTa,iGTa,November 2019,0.0
realized,iGV,iGV,November 2019,0.0
realized,iGTe,iGTe,November 2019,0.0
an,oGTe,oGTe,November 2019,0.0
matched,Old oGT,oGTa,November 2019,2.0
an,oGTa,oGTa,November 2019,0.0
matched,Old oGV,oGV,November 2019,40.0
an,oGV,oGV,November 2019,0.0
realized,iGE,iGTa,November 2019,0.0
an,iGV,iGV,November 2019,0.0
an,iGE,iGTa,November 2019,1.0
an,iGTa,iGTa,November 2019,0.0
an,iGTe,iGTe,November 2019,0.0
an,Old iGT,iGTa,November 2019,2.0
approved,Old iGV,iGV,November 2019,46.0
an,Old iGV,iGV,November 2019,91.0
finished,iGTa,iGTa,November 2019,0.0
finished,iGV,iGV,November 2019,0.0
finished,iGTe,iGTe,November 2019,0.0
realized,oGTe,oGTe,November 2019,0.0
matched,iGTe,iGTe,November 2019,0.0
realized,oGTa,oGTa,November 2019,0.0
matched,iGTa,iGTa,November 2019,0.0
realized,oGV,oGV,November 2019,0.0
matched,iGV,iGV,November 2019,0.0
realized,oGE,oGTa,November 2019,0.0
matched,iGE,iGTa,November 2019,1.0
realized,Old oGT,oGTa,November 2019,0.0
matched,Old iGT,iGTa,November 2019,3.0
realized,Old oGV,oGV,November 2019,11.0
matched,Old iGV,iGV,November 2019,138.0
an,oGE,oGTa,November 2019,2.0
approved,Old oGT,oGTa,November 2019,2.0
approved,Old oGV,oGV,November 2019,14.0
an,Old oGT,oGTa,November 2019,2.0
approved,oGV,oGV,November 2019,0.0
an,Old oGV,oGV,November 2019,21.0
approved,oGE,oGTa,November 2019,2.0
completed,Old iGV,iGV,November 2019,2.0
applied,Old oGV,oGV,November 2019,63.0
completed,iGTa,iGTa,November 2019,0.0
completed,iGTe,iGTe,November 2019,0.0
completed,oGE,oGTa,November 2019,1.0
approved,oGTe,oGTe,November 2019,0.0
completed,iGV,iGV,November 2019,0.0
completed,oGV,oGV,November 2019,0.0
approved,oGTa,oGTa,November 2019,0.0
completed,oGTa,oGTa,November 2019,0.0
completed,oGTe,oGTe,November 2019,0.0
completed,iGE,iGTa,November 2019,0.0
completed,Old iGT,iGTa,November 2019,0.0
completed,Old oGV,oGV,November 2019,14.0
completed,Old oGT,oGTa,November 2019,1.0
finished,iGE,iGTa,November 2019,1.0
applied,iGTa,iGTa,November 2019,0.0
applied,iGTe,iGTe,November 2019,0.0
finished,Old iGT,iGTa,November 2019,1.0
