index,Entity,status2,Function,Term,Year,EY Year,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,Total
166,SLIIT,,iGV,21.22,2021,SLIIT - 2021,,,,,,,,,,,,0.0,0.0
167,SLIIT,,iGV,21.22,2021,SLIIT - 2021,,,,,,,,,,,,0.0,0.0
168,SLIIT,,iGV,22.23,2022,SLIIT - 2022,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
169,SLIIT,,iGV,22.23,2022,SLIIT - 2022,8.0,41.0,60.0,48.0,22.0,14.0,17.0,34.0,30.0,89.0,49.0,26.0,438.0
170,SLIIT,,iGV,22.23,2022,SLIIT - 2022,3.0,9.0,19.0,13.0,8.0,5.0,7.0,10.0,14.0,18.0,12.0,9.0,127.0
171,SLIIT,,iGV,22.23,2022,SLIIT - 2022,1.0,3.0,12.0,0.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,4.0,40.0
172,SLIIT,,iGV,22.23,2022,SLIIT - 2022,1.0,0.0,0.0,4.0,0.0,10.0,7.0,0.0,0.0,4.0,0.0,2.0,28.0
173,SLIIT,,iGV,22.23,2022,SLIIT - 2022,1.0,1.0,0.0,0.0,4.0,0.0,6.0,9.0,2.0,0.0,4.0,0.0,27.0
174,SLIIT,,iGV,22.23,2022,SLIIT - 2022,1.0,1.0,0.0,0.0,2.0,0.0,5.0,3.0,0.0,0.0,2.0,0.0,14.0
175,SLIIT,,iGV,23.24,2023,SLIIT - 2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
176,SLIIT,,iGV,23.24,2023,SLIIT - 2023,40.0,96.0,84.0,57.0,57.0,21.0,37.0,16.0,7.0,4.0,3.0,11.0,433.0
177,SLIIT,,iGV,23.24,2023,SLIIT - 2023,12.0,36.0,11.0,20.0,23.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,112.0
178,SLIIT,,iGV,23.24,2023,SLIIT - 2023,7.0,11.0,5.0,18.0,15.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,66.0
179,SLIIT,,iGV,23.24,2023,SLIIT - 2023,2.0,0.0,1.0,2.0,10.0,21.0,19.0,2.0,4.0,0.0,0.0,0.0,61.0
180,SLIIT,,iGV,23.24,2023,SLIIT - 2023,2.0,2.0,0.0,0.0,3.0,7.0,24.0,19.0,2.0,4.0,0.0,0.0,63.0
181,SLIIT,,iGV,23.24,2023,SLIIT - 2023,1.0,0.0,0.0,0.0,1.0,5.0,17.0,9.0,0.0,1.0,0.0,0.0,34.0
